,property_type,barrio,rooms,price,lat,lon,distancia_minima_escuela (m)
29548,Departamento,Villa Crespo,1.0,99350.0,-34.5933706,-58.44223220000001,262.7471205006483
29550,Departamento,Villa Devoto,3.0,110000.0,-34.61788129999999,-58.50036039999999,133.92754049509108
29551,Departamento,Constitución,3.0,99500.0,-34.6213428226,-58.3884370779,22.882422987369193
29552,Departamento,Constitución,2.0,55500.0,-34.6260861,-58.3925301,196.36513092931955
29553,Departamento,Constitución,2.0,50000.0,-34.6212837161,-58.3786154153,105.5763403869404
29558,Departamento,San Cristobal,1.0,69000.0,-34.6237933,-58.4022563,70.11283008434555
29562,Departamento,San Cristobal,2.0,99000.0,-34.614789200000004,-58.4046941,86.06281933437977
29565,Departamento,San Cristobal,3.0,90000.0,-34.622803399999995,-58.4041716,107.06718829261733
29566,Departamento,Villa Ortuzar,1.0,93252.0,-34.584596000000005,-58.46435699999999,240.68752101051763
29567,Departamento,Villa Ortuzar,2.0,134800.0,-34.584596000000005,-58.46435699999999,240.68752101051763
29568,Departamento,Villa Ortuzar,1.0,111211.0,-34.584596000000005,-58.46435699999999,240.68752101051763
29569,Departamento,Villa Ortuzar,2.0,137700.0,-34.584596000000005,-58.46435699999999,240.68752101051763
29570,Departamento,Villa Ortuzar,2.0,126000.0,-34.584596000000005,-58.46435699999999,240.68752101051763
29572,Departamento,Villa Ortuzar,2.0,140600.0,-34.584596000000005,-58.46435699999999,240.68752101051763
29573,Departamento,Villa Ortuzar,1.0,99283.0,-34.584596000000005,-58.46435699999999,240.68752101051763
29574,Departamento,Villa Ortuzar,1.0,101700.0,-34.584596000000005,-58.46435699999999,240.68752101051763
29575,Departamento,Villa Ortuzar,2.0,131900.0,-34.584596000000005,-58.46435699999999,240.68752101051763
29578,Departamento,Villa Ortuzar,1.0,104304.0,-34.584596000000005,-58.46435699999999,240.68752101051763
29579,Departamento,Villa Ortuzar,1.0,91250.0,-34.584596000000005,-58.46435699999999,240.68752101051763
29580,Departamento,Villa Ortuzar,1.0,111211.0,-34.584596000000005,-58.46435699999999,240.68752101051763
29582,Departamento,Villa Ortuzar,1.0,102293.0,-34.584596000000005,-58.46435699999999,240.68752101051763
29583,Departamento,Villa Ortuzar,2.0,128900.0,-34.584596000000005,-58.46435699999999,240.68752101051763
29584,Departamento,Villa Ortuzar,2.0,146800.0,-34.584596000000005,-58.46435699999999,240.68752101051763
29585,Departamento,Villa Ortuzar,1.0,95261.0,-34.584596000000005,-58.46435699999999,240.68752101051763
29586,Departamento,Villa Ortuzar,1.0,95200.0,-34.584596000000005,-58.46435699999999,240.68752101051763
29588,Departamento,Villa Urquiza,1.0,118000.0,-34.57660294,-58.4862442,27.790052784080572
29592,Departamento,Parque Patricios,2.0,107000.0,-34.6270224,-58.4035682,165.2462644816011
29593,Departamento,Villa Santa Rita,1.0,85000.0,-34.614899,-58.48063000000001,79.11720000147987
29594,Departamento,Villa del Parque,2.0,96000.0,-34.60910034,-58.48522949,280.3077797130343
29618,Departamento,Caballito,1.0,82320.0,-34.6164418,-58.4460078,162.91702617531732
29619,Departamento,Mataderos,1.0,82000.0,-34.6460015758,-58.4987653926,116.78286459267481
29620,Departamento,Constitución,1.0,59350.0,-34.6271201,-58.3870936,188.65642986580588
29621,PH,Belgrano,2.0,138500.0,-34.565927,-58.467854,208.21648353411982
29622,PH,Caballito,2.0,104000.0,-34.6081623,-58.4492993,176.9246433178722
29623,PH,Monserrat,2.0,70000.0,-34.61363,-58.384682,56.54522746538332
29624,PH,Villa Crespo,2.0,117000.0,-34.5923729,-58.44304150000001,159.17822713988485
29625,PH,Villa Crespo,2.0,100000.0,-34.60438679999999,-58.4517894,145.3791315617241
29626,PH,San Cristobal,1.0,92000.0,-34.619368,-58.40708100000001,109.35974280512639
29627,Departamento,Boedo,1.0,75000.0,-34.6207911639,-58.415831087799994,70.935897842058
29628,Departamento,Flores,2.0,130000.0,-34.6036844,-58.3815591,221.17537329765688
29630,Departamento,Flores,1.0,80000.0,-34.623383000000004,-58.465822,84.43026415999663
29631,Departamento,Flores,2.0,119000.0,-34.624569,-58.460334,137.5699142385043
29636,Departamento,Almagro,2.0,148000.0,-34.6043526,-58.4318954,24.247656821735387
29637,Departamento,Almagro,2.0,97100.0,-34.6052683,-58.4226885,190.88078573383007
29638,Departamento,Almagro,2.0,122000.0,-34.604827,-58.41904,170.78252241936315
29639,Departamento,Almagro,2.0,99000.0,-34.613174,-58.428375,178.3949908235662
29640,Departamento,Liniers,2.0,63000.0,-34.638604,-58.5290865,109.98295426367886
29641,Departamento,Liniers,2.0,85000.0,-34.638104799999994,-58.5103221,285.8106851502462
29642,Departamento,Palermo,1.0,148000.0,-34.590418400000004,-58.4356871,101.47830836532782
29645,Departamento,Palermo,2.0,130000.0,-34.5962803,-58.4150855,65.39357737238358
29655,Departamento,Palermo,1.0,132000.0,-34.59641,-58.41677900000001,146.74890718850912
29656,Departamento,Palermo,2.0,120000.0,-34.5778805,-58.4236447,270.6972694986814
29657,Departamento,Palermo,2.0,105100.0,-34.590174299999994,-58.4346224,111.30090925794576
29658,Departamento,Palermo,2.0,90000.0,-34.58490689999999,-58.44300060000001,163.3195274585368
29659,Departamento,Palermo,2.0,145000.0,-34.5880071,-58.42012239999999,121.5025632669693
29660,Departamento,Palermo,2.0,115000.0,-34.5899966,-58.4234451,287.25474845448446
29662,Departamento,Palermo,1.0,144352.0,-34.5977266,-58.41017710000001,84.908253088289
29663,Departamento,Palermo,2.0,90000.0,-34.5968505142,-58.4157095563,40.50035003280881
29665,Departamento,Palermo,2.0,122000.0,-34.598972,-58.4133198,54.53590928316134
29669,Departamento,Palermo,1.0,119000.0,-34.580454,-58.432213,194.95948542618748
29670,Departamento,Palermo,2.0,115000.0,-34.590821000000005,-58.41378100000001,97.19777859606376
29672,Departamento,Barracas,1.0,57000.0,-34.6454035,-58.38128390000001,152.44499477855163
29674,Departamento,Belgrano,2.0,125000.0,-34.56973660000001,-58.4477959,152.43553518331035
29676,Departamento,Belgrano,2.0,108000.0,-34.56877,-58.455107,57.15205115979543
29677,Departamento,Belgrano,1.0,119000.0,-34.55480900000001,-58.455709,121.76839507820937
29679,Departamento,Congreso,2.0,104000.0,-34.609836,-58.39556700000001,100.24227288019938
29680,Departamento,Floresta,2.0,109000.0,-34.6324907,-58.4752437,95.23628685026122
29681,Departamento,Floresta,2.0,74900.0,-34.637948,-58.488816,383.6858935676039
29683,Departamento,Paternal,2.0,145607.0,-34.60213270000001,-58.4668312,111.45503304009861
29684,Departamento,Paternal,2.0,145035.0,-34.60213270000001,-58.4668312,111.45503304009861
29685,Departamento,Paternal,2.0,147672.0,-34.60213270000001,-58.4668312,111.45503304009861
29686,Departamento,Paternal,2.0,145607.0,-34.60213270000001,-58.4668312,111.45503304009861
29689,Departamento,Paternal,2.0,129168.0,-34.60213270000001,-58.4668312,111.45503304009861
29690,Departamento,Paternal,2.0,133865.0,-34.60213270000001,-58.4668312,111.45503304009861
29692,Departamento,Paternal,2.0,136213.0,-34.60213270000001,-58.4668312,111.45503304009861
29693,Departamento,Paternal,2.0,147672.0,-34.60213270000001,-58.4668312,111.45503304009861
29694,Departamento,Paternal,2.0,140910.0,-34.60213270000001,-58.4668312,111.45503304009861
29695,Departamento,Paternal,2.0,100000.0,-34.60438679999999,-58.4517894,145.3791315617241
29698,Departamento,Paternal,2.0,147672.0,-34.60213270000001,-58.4668312,111.45503304009861
29700,Departamento,Paternal,2.0,145035.0,-34.60213270000001,-58.4668312,111.45503304009861
29701,Departamento,Paternal,2.0,136213.0,-34.60213270000001,-58.4668312,111.45503304009861
29702,Departamento,Paternal,2.0,145035.0,-34.60213270000001,-58.4668312,111.45503304009861
29706,Departamento,Paternal,2.0,145035.0,-34.60213270000001,-58.4668312,111.45503304009861
29707,Departamento,Paternal,2.0,138562.0,-34.60213270000001,-58.4668312,111.45503304009861
29710,Departamento,Recoleta,2.0,130000.0,-34.592606,-58.412209,210.6653517412546
29711,Departamento,Recoleta,2.0,125000.0,-34.5983009279,-58.3868217721,41.98742217088699
29712,Departamento,Recoleta,2.0,125000.0,-34.5983009279,-58.3868217721,41.98742217088699
29713,Departamento,Recoleta,1.0,130000.0,-34.589263,-58.406193,168.5020801186079
29714,Departamento,Recoleta,1.0,85000.0,-34.5943801,-58.4023524,149.00904832157167
29715,Departamento,Saavedra,1.0,130000.0,-34.544465,-58.48132879999999,285.2193538921288
29716,Departamento,Saavedra,1.0,85000.0,-34.5489401364,-58.482450846999996,85.47474511482221
29717,Departamento,Balvanera,2.0,104000.0,-34.609836,-58.39556700000001,100.24227288019938
29718,Departamento,Balvanera,2.0,76000.0,-34.6182804,-58.3919188,87.06710251004787
29719,Departamento,Caballito,2.0,125000.0,-34.61736,-58.446163,76.4068714170786
29720,Departamento,Caballito,2.0,97000.0,-34.6104,-58.445128,236.27086326201726
29721,Departamento,Caballito,2.0,62000.0,-34.6266106,-58.4431274,150.70192401992907
29722,Departamento,Caballito,2.0,134640.0,-34.6164418,-58.4460078,162.91702617531732
29723,Departamento,Caballito,1.0,90000.0,-34.617401,-58.446045,65.95072348914012
29724,Departamento,Caballito,2.0,80000.0,-34.616011900000004,-58.4391851,268.6357861061334
29725,Departamento,Caballito,2.0,89000.0,-34.61847,-58.443204,196.9087115461969
29727,Departamento,Monserrat,2.0,75000.0,-34.6130871,-58.38135989999999,212.23580394870115
29728,Departamento,Monserrat,2.0,135000.0,-34.6181520435,-58.3758593153,71.98280682732054
29729,Departamento,Colegiales,2.0,97000.0,-34.5849804,-58.45420849999999,143.60027747436317
29730,Departamento,Villa Luro,2.0,70000.0,-34.6347278,-58.5081397,162.3958113660125
29731,Departamento,Villa Luro,2.0,95000.0,-34.6440388,-58.4964503,195.7525650208569
29732,Departamento,Barrio Norte,2.0,126000.0,-34.602275899999995,-58.3968919,102.85932012086357
29733,Departamento,Barrio Norte,2.0,125000.0,-34.598347,-58.3873577,16.23009802254939
29737,Departamento,Monte Castro,2.0,86000.0,-34.618746,-58.505377,114.97079645970514
29738,Departamento,Monte Castro,2.0,94000.0,-34.618746,-58.505377,114.97079645970514
29739,Departamento,San Nicolás,2.0,98000.0,-34.603572,-58.380663,139.00755263420967
29740,Departamento,San Nicolás,2.0,65000.0,-34.6074551,-58.3834625,151.0837549567687
29741,Departamento,San Nicolás,2.0,80000.0,-34.606117,-58.382726,18.730364117106397
29742,Departamento,Villa Crespo,2.0,110000.0,-34.605393,-58.4510083,154.89424645939948
29743,Departamento,Villa Crespo,2.0,100000.0,-34.60438679999999,-58.4517894,145.3791315617241
29744,Departamento,Villa Crespo,2.0,108000.0,-34.6014134,-58.45409889999999,285.9442844897061
29745,Departamento,Villa Crespo,2.0,99573.0,-34.597255600000004,-58.44549839999999,83.98021224902693
29746,Departamento,Villa Crespo,2.0,105948.0,-34.597255600000004,-58.44549839999999,83.98021224902693
29747,Departamento,Villa Crespo,1.0,129000.0,-34.5947209,-58.4442897,271.0396319352748
29748,Departamento,Villa Crespo,2.0,106948.0,-34.597255600000004,-58.44549839999999,83.98021224902693
29750,Departamento,Villa Crespo,2.0,120000.0,-34.5988537124,-58.443270391999995,38.43908091827638
29752,Departamento,Villa Crespo,1.0,94500.0,-34.5972403,-58.44564870000001,74.6655910680623
29753,Departamento,Constitución,2.0,90000.0,-34.6193009,-58.382856,63.59541891400303
29755,Departamento,San Cristobal,2.0,104000.0,-34.6190097168,-58.3901434431,181.69368058595566
29756,Departamento,San Cristobal,2.0,76000.0,-34.6182804,-58.3919188,87.06710251004787
29757,Departamento,Villa Urquiza,1.0,82000.0,-34.569368100000005,-58.47978810000001,271.78276024036427
29759,Departamento,Villa Urquiza,2.0,110935.0,-34.580818,-58.491051,148.1602829379509
29761,Departamento,Parque Patricios,2.0,123000.0,-34.6347971,-58.4092659,390.5815096629436
29762,Departamento,Villa del Parque,1.0,110000.0,-34.613424,-58.492785,274.56582415405717
29764,Departamento,Parque Avellaneda,2.0,129900.0,-34.639353,-58.47699100000001,220.8044220645441
29765,Departamento,Parque Centenario,2.0,143000.0,-34.6053726,-58.4276083,192.8164226560751
29766,Departamento,Parque Centenario,2.0,115000.0,-34.60896,-58.43469,172.90691489523198
29767,Departamento,Villa Pueyrredón,2.0,134000.0,-34.584239000000004,-58.502136,199.74137677208495
29768,Departamento,Villa General Mitre,3.0,110000.0,-34.614241,-58.47371700000001,330.77136055063585
29769,Departamento,Centro / Microcentro,2.0,135000.0,-34.618201174,-58.3758411247,66.30399804256203
29770,Departamento,Centro / Microcentro,1.0,86500.0,-34.599358,-58.370822,88.09954121423438
29776,PH,Balvanera,3.0,109000.0,-34.619094,-58.39523000000001,132.48180182320593
29779,PH,Monserrat,3.0,130000.0,-34.6100409,-58.386208,75.56317632328391
29783,PH,Parque Patricios,4.0,139000.0,-34.62761,-58.391289,31.925069188149852
29786,Departamento,Once,3.0,129500.0,-34.605673619099996,-58.3980839307,41.779369219063355
29787,Departamento,Once,3.0,74000.0,-34.6119477066,-58.4015532052,13.690362971976992
29789,Departamento,Flores,3.0,149900.0,-34.622685,-58.45753000000001,295.4025996919181
29792,Departamento,Flores,3.0,149000.0,-34.6404945,-58.5290348,141.73575689708767
29793,Departamento,Nuñez,3.0,125000.0,-34.544371000000005,-58.464255,434.86767988561627
29799,Departamento,Almagro,3.0,140000.0,-34.605869299999995,-58.42586110000001,281.9708164821036
29805,Departamento,Almagro,3.0,139000.0,-34.5991237,-58.4121976,45.368857909771116
29807,Departamento,Almagro,3.0,74000.0,-34.6111709671,-58.40154222020001,94.03227915735499
29817,Departamento,Palermo,3.0,130000.0,-34.5747353546,-58.43145653569999,216.00416693209888
29827,Departamento,Floresta,3.0,148000.0,-34.63750039999999,-58.4777171,121.03328320917956
29866,Departamento,Recoleta,3.0,135000.0,-34.5964905,-58.3858368,210.33608371735463
29868,Departamento,Balvanera,3.0,124000.0,-34.601199,-58.397676,148.77786916937765
29869,Departamento,Balvanera,3.0,129500.0,-34.6054421522,-58.3980441767,16.26612406825672
29870,Departamento,Balvanera,3.0,74000.0,-34.6114211463,-58.401626042299995,65.53334579527538
29873,Departamento,Caballito,3.0,93000.0,-34.6266106,-58.4431274,150.70192401992907
29876,Departamento,Caballito,3.0,149000.0,-34.6404945,-58.5290348,141.73575689708767
29878,Departamento,San Telmo,3.0,95000.0,-34.625691,-58.36654300000001,41.88284825106536
29884,Departamento,San Nicolás,3.0,103000.0,-34.600603,-58.387675,7.057872166640117
29889,Departamento,Villa Crespo,3.0,145000.0,-34.5980957858,-58.4424843905,80.28882643465938
29890,Departamento,Villa Crespo,3.0,104000.0,-34.5931282,-58.4424065,236.7037458965418
29893,Departamento,Villa Lugano,3.0,62000.0,-34.65943,-58.469887,262.46448710317475
29897,Departamento,San Cristobal,3.0,90000.0,-34.6237933,-58.4022563,70.11283008434555
29898,Departamento,San Cristobal,3.0,74000.0,-34.6118118018,-58.4015696545,24.22724643625202
29902,Departamento,Parque Avellaneda,3.0,145000.0,-34.648707,-58.48500600000001,251.54251071590795
29908,PH,Monserrat,4.0,139000.0,-34.61074,-58.385491,176.53630666340405
29910,PH,San Cristobal,4.0,139000.0,-34.623212,-58.398374,101.80128611043362
29955,Departamento,Saavedra,4.0,115000.0,-34.546653000000006,-58.486252,87.39037444067532
29992,Departamento,Villa Lugano,5.0,99800.0,-34.665326,-58.475688,114.84431864458567
30008,PH,Almagro,4.0,88000.0,-34.618107,-58.4181728,79.61686057247584
30010,PH,Almagro,4.0,88000.0,-34.618107,-58.4181728,79.61686057247584
30012,PH,Pompeya,4.0,125000.0,-34.6440407,-58.4294118,375.6111777224424
30014,PH,Saavedra,2.0,95000.0,-34.552706,-58.49404540000001,91.30780466039656
30017,PH,San Cristobal,3.0,82000.0,-34.627232799999994,-58.40264370000001,96.5764079750499
30019,PH,Villa del Parque,2.0,130000.0,-34.6101882,-58.49656529999999,316.74635936978586
30065,Departamento,Once,2.0,110000.0,-34.605274200000004,-58.40934753,76.92954748882048
30066,Departamento,Once,1.0,59500.0,-34.6083854,-58.3976635,142.9782419110689
30067,Departamento,Abasto,3.0,125000.0,-34.60388947,-58.4109993,102.35782867201146
30068,Departamento,Flores,1.0,105000.0,-34.6036844,-58.3815591,221.17537329765688
30069,Departamento,Flores,1.0,99000.0,-34.6036844,-58.3815591,221.17537329765688
30070,Departamento,Flores,1.0,99500.0,-34.6036844,-58.3815591,221.17537329765688
30072,Departamento,Flores,1.0,98280.0,-34.6036844,-58.3815591,221.17537329765688
30073,Departamento,Flores,2.0,109000.0,-34.625255700000004,-58.4677377,101.36277183918538
30074,Departamento,Flores,1.0,95280.0,-34.6036844,-58.3815591,221.17537329765688
30075,Departamento,Flores,1.0,102000.0,-34.6036844,-58.3815591,221.17537329765688
30076,Departamento,Flores,1.0,104000.0,-34.6036844,-58.3815591,221.17537329765688
30077,Departamento,Flores,1.0,95000.0,-34.6036844,-58.3815591,221.17537329765688
30078,Departamento,Flores,1.0,75000.0,-34.6183246,-58.46763780000001,251.84768677832696
30079,Departamento,Flores,1.0,100000.0,-34.6036844,-58.3815591,221.17537329765688
30080,Departamento,Flores,1.0,108000.0,-34.6036844,-58.3815591,221.17537329765688
30085,Departamento,Nuñez,1.0,141000.0,-34.5578581,-58.4696057,107.20334661038825
30087,Departamento,Nuñez,1.0,135000.0,-34.5578581,-58.4696057,107.20334661038825
30088,Departamento,Nuñez,4.0,139000.0,-34.544635,-58.4641141,407.2730239804226
30090,Departamento,Almagro,1.0,113740.0,-34.6004139,-58.4189434,99.98608836557398
30091,Departamento,Almagro,2.0,143000.0,-34.6014446,-58.42547,73.64708423669623
30092,Departamento,Almagro,1.0,72000.0,-34.6016477,-58.4254098,54.59794990415323
30093,Departamento,Liniers,1.0,79000.0,-34.641369,-58.52100400000001,107.77971749540046
30094,Departamento,Palermo,1.0,140000.0,-34.598341600000005,-58.415985,27.159392814899196
30095,Departamento,Palermo,1.0,139000.0,-34.59669495,-58.42578506,151.36525181253916
30098,Departamento,Palermo,1.0,120000.0,-34.5973304,-58.4216121,208.58108881237084
30102,Departamento,Palermo,1.0,115000.0,-34.58490689999999,-58.44300060000001,163.3195274585368
30105,Departamento,Palermo,1.0,113000.0,-34.580458,-58.425499,39.133110318644434
30111,Departamento,Palermo,1.0,115000.0,-34.59062720000001,-58.41675079999999,134.25731032939882
30112,Departamento,Palermo,1.0,145600.0,-34.598341600000005,-58.415985,27.159392814899196
30113,Departamento,Palermo,1.0,115000.0,-34.5841350975,-58.4419862324,124.08118528308933
30115,Departamento,Palermo,1.0,120000.0,-34.58490689999999,-58.44300060000001,163.3195274585368
30120,Departamento,Palermo,1.0,120000.0,-34.5973304,-58.4216121,208.58108881237084
30121,Departamento,Barracas,2.0,89000.0,-34.6314588,-58.372374,284.7337092552248
30122,Departamento,Barracas,1.0,65000.0,-34.630403,-58.3756629,119.56961639710197
30125,Departamento,Barracas,1.0,98000.0,-34.6324607,-58.3767419,159.3015827286159
